System #,Sample,Depth (m),Notes,ObjectId,GlobalID,CreationDate,Creator,EditDate,Editor,x,y
,CP33,21.9,Cam 14 turned off,128,e04f83bc-12e4-4c5e-a07c-2d223931968c,5/9/2023 3:25:28 AM,Claude.Spencer_UWA,5/9/2023 3:25:28 AM,Claude.Spencer_UWA,115.266358333678,-31.5685983333622
,CP34,22.7,,129,c6274839-1d07-4585-a146-37da7357def8,5/9/2023 3:37:19 AM,Claude.Spencer_UWA,5/9/2023 3:37:19 AM,Claude.Spencer_UWA,115.270224999766,-31.5651599997301
,CP35,22.6,,130,0ac17432-ceca-4424-a79e-230588a664c6,5/9/2023 4:01:47 AM,Claude.Spencer_UWA,5/9/2023 4:01:47 AM,Claude.Spencer_UWA,115.275761666306,-31.5714266668407
,CP36,23.2,,131,9a92a0f8-6ca5-4a07-bff0-04e5bfdc6c8a,5/9/2023 4:11:25 AM,Claude.Spencer_UWA,5/9/2023 4:11:25 AM,Claude.Spencer_UWA,115.27754833366,-31.576403333139
,CP37,20.1,,132,a14362e4-2ca9-4175-93b8-ab854d397dc9,5/9/2023 4:25:27 AM,Claude.Spencer_UWA,5/9/2023 4:25:27 AM,Claude.Spencer_UWA,115.271381666932,-31.5837616667848
,CP38,11.7,,133,08a6c0ff-4ca9-4beb-84c4-b4814d3e4023,5/9/2023 4:39:58 AM,Claude.Spencer_UWA,5/9/2023 4:39:58 AM,Claude.Spencer_UWA,115.268308333614,-31.6026399996853
,CP39,13.7,,134,bb884eef-d71c-4528-b57b-08c8964d77a7,5/9/2023 5:05:32 AM,Claude.Spencer_UWA,5/9/2023 5:05:32 AM,Claude.Spencer_UWA,115.266945000034,-31.5992133336571
,CP40,22.2,,135,9e2b9981-a400-49a8-821f-108356640cc8,5/9/2023 5:29:09 AM,Claude.Spencer_UWA,5/9/2023 5:29:09 AM,Claude.Spencer_UWA,115.301838333378,-31.5848083329857
,CP41,22.4,,136,0286f436-bcb5-4a97-ab7c-b19f58804fca,5/9/2023 5:41:36 AM,Claude.Spencer_UWA,5/9/2023 5:41:36 AM,Claude.Spencer_UWA,115.313821667029,-31.5835699998671
,CP42,21.4,On top of pot,137,32914cef-355b-4a57-adce-ac8a9f4c77b3,5/9/2023 5:55:14 AM,Claude.Spencer_UWA,5/9/2023 5:55:14 AM,Claude.Spencer_UWA,115.32229333352,-31.5798466665528
