System #,Sample,Depth (m),Notes,ObjectId,GlobalID,CreationDate,Creator,EditDate,Editor,x,y
1,TER-DC-001,33.3,"Clapped twice, one cam playing up",1,e76b1258-4621-4bc4-8ebf-a924d7a3955b,11/9/2022 1:44:30 AM,Claude.Spencer_UWA,11/9/2022 2:53:45 AM,Claude.Spencer_UWA,121.994305000186,-34.4675750002212
1,TER-DC-002,17.3,,2,0c0bfa15-e62a-40c0-9922-699fcd318a7d,11/9/2022 1:55:08 AM,Claude.Spencer_UWA,11/9/2022 1:55:08 AM,Claude.Spencer_UWA,121.997825000118,-34.4688799997124
1,TER-DC-003,32.2,,3,c614f491-6029-4019-bad2-8846a18a60d4,11/9/2022 2:04:16 AM,Claude.Spencer_UWA,11/9/2022 2:04:16 AM,Claude.Spencer_UWA,121.99977333368,-34.4726283332595
1,TER-DC-004,29.7,,4,5050b58d-b2a8-440a-8fbb-a57b7ac37af9,11/9/2022 2:22:30 AM,Claude.Spencer_UWA,11/9/2022 2:22:30 AM,Claude.Spencer_UWA,121.994075000032,-34.4581933335768
1,TER-DC-005,83.4,,5,0c0a269e-077b-40b2-bb27-2e232ac64e9a,11/9/2022 2:39:38 AM,Claude.Spencer_UWA,11/9/2022 2:39:38 AM,Claude.Spencer_UWA,121.987073333078,-34.444369999716
1,TER-DC-006,70.3,All lights and cams good,6,2b78d2b3-3a17-41b1-80b2-f397befc3cd5,11/9/2022 2:52:28 AM,Claude.Spencer_UWA,11/9/2022 3:01:08 AM,Claude.Spencer_UWA,121.982979999586,-34.4462833335404
1,TER-DC-007,67.1,,7,c147406c-c3f6-4821-8e82-6c26738d80fa,11/9/2022 3:15:41 AM,Claude.Spencer_UWA,11/9/2022 3:15:41 AM,Claude.Spencer_UWA,121.989441666765,-34.4347783331053
1,TER-DC-008,41.4,,8,34306bf3-b803-4f1d-8644-2d35c42384ff,11/9/2022 3:30:18 AM,Claude.Spencer_UWA,11/9/2022 3:30:18 AM,Claude.Spencer_UWA,121.983368333199,-34.4280116664417
1,TER-DC-009,53.7,Resynced before with lights. Checked cams after downwards off,9,d1ecc0ce-9118-47cc-ab1b-ba7db3a2888e,11/9/2022 4:19:44 AM,Claude.Spencer_UWA,11/9/2022 4:28:39 AM,Claude.Spencer_UWA,121.984840000009,-34.4750666663705
1,TER-DC-010,68.4,,10,423af1b4-6038-4f97-b491-23eac0797de3,11/9/2022 4:52:23 AM,Claude.Spencer_UWA,11/9/2022 4:52:23 AM,Claude.Spencer_UWA,121.991176666616,-34.4768416663592
1,TER-DC-011,83.9,Deep edge,11,2e7849d2-40b5-4032-a69f-c90f04ca3252,11/9/2022 5:05:13 AM,Claude.Spencer_UWA,11/9/2022 5:05:13 AM,Claude.Spencer_UWA,121.994525000294,-34.4782600002488
1,TER-DC-012,82.1,,12,5f02ad5f-328d-416c-8243-dbaacde0a0fe,11/9/2022 5:18:44 AM,Claude.Spencer_UWA,11/9/2022 5:23:42 AM,Claude.Spencer_UWA,122.001116666271,-34.4721616666447
1,TER-DC-013,77.5,Fish on sounder. All cams and lights good after drop,13,cb8bec0c-ef4f-42c0-89f4-80d3d6585251,11/9/2022 5:31:54 AM,Claude.Spencer_UWA,11/9/2022 5:51:48 AM,Claude.Spencer_UWA,122.001498333485,-34.4651233330627
1,TER-DC-014,17.2,,14,f0ab3979-2168-43a4-90e9-c418e4439174,11/9/2022 5:44:33 AM,Claude.Spencer_UWA,11/9/2022 5:44:33 AM,Claude.Spencer_UWA,121.995423333544,-34.4700599997299
1,TER-DC-015,20.8,,15,de483ed9-f825-4639-94c9-46933263867f,11/9/2022 6:05:01 AM,Claude.Spencer_UWA,11/9/2022 6:05:14 AM,Claude.Spencer_UWA,121.992884999979,-34.4668516663101
1,TER-DC-016,33.1,,16,8e697d71-cf0b-49f7-abac-643649c97df1,11/9/2022 6:15:58 AM,Claude.Spencer_UWA,11/9/2022 6:15:58 AM,Claude.Spencer_UWA,121.990244999581,-34.4643333335073
1,TER-DC-017,11.1,,17,24f76e57-be20-456e-8986-186a90b46f01,11/9/2022 6:26:05 AM,Claude.Spencer_UWA,11/9/2022 6:26:05 AM,Claude.Spencer_UWA,121.988711667019,-34.465614999761
1,TER-DC-018,30.6,,18,e5887cf6-2087-4cbe-9b1f-1df359d20899,11/9/2022 6:38:27 AM,Claude.Spencer_UWA,11/9/2022 6:38:27 AM,Claude.Spencer_UWA,121.983424999825,-34.468183333063
1,TER-DC-019,40.3,Checked cams and lights before drop,19,f3b7aeda-63df-4ef5-9f56-d8a21ec50690,11/9/2022 6:50:58 AM,Claude.Spencer_UWA,11/9/2022 6:57:18 AM,Claude.Spencer_UWA,121.987549999829,-34.4601733332972
1,TER-DC-020,22.3,Resynced light before drop,20,e7e9955a-f3df-49c2-8084-4f3d269ed90e,11/9/2022 7:02:01 AM,Claude.Spencer_UWA,11/9/2022 7:02:01 AM,Claude.Spencer_UWA,121.987070000329,-34.4558216669048
1,TER-DC-021,23.6,,21,13a8f1f7-b4e5-42d2-82a7-b2ccf89515e3,11/9/2022 7:11:26 AM,Claude.Spencer_UWA,11/9/2022 7:11:26 AM,Claude.Spencer_UWA,121.988176666368,-34.4525816667836
1,TER-DC-022,32.5,,22,8e2b3259-36ef-472f-af83-80b23c15a7b2,11/9/2022 7:22:15 AM,Claude.Spencer_UWA,11/9/2022 7:22:15 AM,Claude.Spencer_UWA,121.992609999619,-34.452883333563
