System #,Sample,Depth (m),Notes,ObjectId,GlobalID,CreationDate,Creator,EditDate,Editor,x,y
BABY,ST04,22.5,Depth in fathoms,1,c8012ee2-8c70-41bb-8381-22aaac3dfaff,6/2/2023 12:13:47 AM,Claude.Spencer_UWA,6/2/2023 12:29:14 AM,Claude.Spencer_UWA,115.00630999988,-33.3360966669614
AIR,ST05,21.2,,2,11b51ae2-9796-4f76-b301-71683dcce756,6/2/2023 12:28:45 AM,Claude.Spencer_UWA,6/2/2023 12:28:45 AM,Claude.Spencer_UWA,114.961590000134,-33.3161999997183
BIG,ST03,19.7,Cam 41 was off when picked up ,3,1ba6ca39-c88a-4e91-a853-0295f5d769a6,6/2/2023 12:36:42 AM,Claude.Spencer_UWA,6/2/2023 4:02:11 AM,Claude.Spencer_UWA,114.971213333769,-33.3113266668079
BIG,ST06,23.3,,4,225d915a-1b5b-4974-be27-7e28aed15db3,6/2/2023 4:00:58 AM,Claude.Spencer_UWA,6/2/2023 4:00:58 AM,Claude.Spencer_UWA,114.965365000334,-33.2879383334353
AIR,ST01,21.9,,5,d2b5b28b-01ce-4c03-b92d-f2e69942678c,6/2/2023 4:06:00 AM,Claude.Spencer_UWA,6/2/2023 4:06:00 AM,Claude.Spencer_UWA,114.979971667041,-33.294969999991
BABY,ST02,22.0,,6,700924ec-cf29-4750-b56f-9189eef6acf8,6/2/2023 4:11:15 AM,Claude.Spencer_UWA,6/2/2023 4:11:15 AM,Claude.Spencer_UWA,114.995978332965,-33.3033599998148
