Dot Point Measurements																															
																															
Generated: Thursday 17 November 2022 14:27:08																															
																															
Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	Frame info 1	Frame info 2	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	RELIEF	CODE				Radius %
SKN_35_2205.jpg	0		816	583																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				37.1
SKN_35_2205.jpg	0		1035	43																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				100
SKN_35_2205.jpg	0		936	1696																			Macroalgae	Erect fine branching	Unknown		80300907				88.9
SKN_35_2205.jpg	0		896	368																			Open Water								61.4
SKN_35_2205.jpg	0		865	1180																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				30.3
SKN_35_2205.jpg	0		575	1311																			Macroalgae	Erect fine branching	Unknown		80300907				54.6
SKN_35_2205.jpg	0		930	492																			Open Water								48.1
SKN_35_2205.jpg	0		635	950																			Macroalgae	Erect fine branching	Unknown		80300907				24.5
SKN_35_2205.jpg	0		945	70																			Open Water								95.4
SKN_35_2205.jpg	0		783	302																			Open Water								69
SKN_36_2205.jpg	0		575	1847																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				96
SKN_36_2205.jpg	0		615	1556																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				61.6
SKN_36_2205.jpg	0		839	1489																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				50.3
SKN_36_2205.jpg	0		934	1800																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				88.3
SKN_36_2205.jpg	0		604	1253																			Macroalgae	Unknown			80300000				31.5
SKN_36_2205.jpg	0		716	227																			Macroalgae	Erect fine branching	Brown		80300908				100
SKN_36_2205.jpg	0		938	740																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				42.4
SKN_36_2205.jpg	0		560	1432																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				51.4
SKN_36_2205.jpg	0		1015	258																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				99.5
SKN_36_2205.jpg	0		747	273																			Macroalgae	Erect fine branching	Brown		80300908				94.3
SKN_36_2205.jpg	0		573	844																			Macroalgae	Erect fine branching	Red		90300910				37.2
SKN_36_2205.jpg	0		1010	1667																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				75.5
SKN_36_2205.jpg	0		640	1243																			Unknown								27.7
SKN_36_2205.jpg	0		828	1521																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				53.9
SKN_36_2205.jpg	0		957	746																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				42.7
SKN_36_2205.jpg	0		924	1271																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				28.6
SKN_36_2205.jpg	0		785	534																			Macroalgae	Unknown			80300000				63.3
SKN_36_2205.jpg	0		1046	1372																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				46.8
SKN_36_2205.jpg	0		977	969																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				24.7
SKN_36_2205.jpg	0		594	307																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				93.2
SKN_37_2205.jpg	0		657	859																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				31.9
SKN_37_2205.jpg	0		902	1828																			Unknown								70.9
SKN_37_2205.jpg	0		804	1860																			Macroalgae	Erect course branching	Brown		80300904				73.7
SKN_37_2205.jpg	0		780	1545																			Macroalgae	Erect course branching	Brown		80300904				42.1
SKN_37_2205.jpg	0		607	1116																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				21.8
SKN_37_2205.jpg	0		699	1462																			Macroalgae	Erect course branching	Brown		80300904				35.9
SKN_37_2205.jpg	0		1027	158																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				100
SKN_37_2205.jpg	0		793	641																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				49.2
SKN_37_2205.jpg	0		895	1666																			Unknown								54.6
SKN_37_2205.jpg	0		596	1016																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				25.5
SKN_37_2205.jpg	0		1052	1106																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				23.2
SKN_37_2205.jpg	0		648	1413																			Macroalgae	Erect course branching	Brown		80300904				33.6
SKN_37_2205.jpg	0		790	302																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				83.4
SKN_37_2205.jpg	0		1057	1581																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				51.3
SKN_37_2205.jpg	0		1040	202																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				95.9
SKN_37_2205.jpg	0		889	757																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				38.1
SKN_37_2205.jpg	0		680	1856																			Macroalgae	Erect course branching	Brown		80300904				74.7
SKN_37_2205.jpg	0		969	1111																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				14.8
SKN_37_2205.jpg	0		976	1521																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				42.4
SKN_37_2205.jpg	0		596	578																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				60.1
SKN_38_2205.jpg	0		766	1260																			Open Water								14.2
SKN_38_2205.jpg	0		898	735																			Consolidated	Unknown			82001000				39.7
SKN_38_2205.jpg	0		603	1854																			Open Water								75.2
SKN_38_2205.jpg	0		547	835																			Open Water								36.4
SKN_38_2205.jpg	0		632	1271																			Open Water								21.2
SKN_38_2205.jpg	0		806	1747																			Open Water								62.6
SKN_38_2205.jpg	0		761	1868																			Open Water								74.5
SKN_38_2205.jpg	0		835	477																			Consolidated	Unknown			82001000				63.8
SKN_38_2205.jpg	0		753	1756																			Open Water								63.4
SKN_38_2205.jpg	0		768	923																			Consolidated	Unknown			82001000				19.3
SKN_38_2205.jpg	0		781	279																			Consolidated	Unknown			82001000				83.3
SKN_38_2205.jpg	0		948	524																			Macroalgae	Unknown			80300000				61.3
SKN_38_2205.jpg	0		589	680																			Open Water								47.4
SKN_38_2205.jpg	0		960	1372																			Open Water								30.9
SKN_38_2205.jpg	0		1029	1664																			Open Water								59.5
SKN_38_2205.jpg	0		727	1656																			Open Water								53.7
SKN_38_2205.jpg	0		760	1083																			Unknown								4
SKN_38_2205.jpg	0		907	684																			Consolidated	Unknown			82001000				44.8
SKN_38_2205.jpg	0		969	1554																			Open Water								47.1
SKN_38_2205.jpg	0		581	130																			Open Water								100
SKN_39_2205.jpg	0		745	1067																			Unknown								16.6
SKN_39_2205.jpg	0		675	347																			Unconsolidated	Sand	mud (coarse sand)		82001014				64
SKN_39_2205.jpg	0		771	458																			Unconsolidated	Sand	mud (coarse sand)		82001014				50.8
SKN_39_2205.jpg	0		978	1139																			Macroalgae	Erect fine branching	Red		90300910				32.9
SKN_39_2205.jpg	0		651	1256																			Unconsolidated	Sand	mud (coarse sand)		82001014				39.5
SKN_39_2205.jpg	0		785	111																			Unconsolidated	Sand	mud (coarse sand)		82001014				89
SKN_39_2205.jpg	0		573	913																			Open Water								22.2
SKN_39_2205.jpg	0		653	1820																			Unconsolidated	Sand	mud (coarse sand)		82001014				100
SKN_39_2205.jpg	0		649	998																			Unknown								16.3
SKN_39_2205.jpg	0		866	233																			Unconsolidated	Sand	mud (coarse sand)		82001014				76.3
SKN_39_2205.jpg	0		621	943																			Unconsolidated	Sand	mud (coarse sand)		82001014				17.1
SKN_39_2205.jpg	0		1042	1271																			Macroalgae	Encrusting	Red		80300929				48.6
SKN_39_2205.jpg	0		744	561																			Unconsolidated	Sand	mud (coarse sand)		82001014				39.7
SKN_39_2205.jpg	0		771	140																			Unconsolidated	Sand	mud (coarse sand)		82001014				85.9
SKN_39_2205.jpg	0		669	1153																			Unknown								28.2
SKN_39_2205.jpg	0		884	1247																			Unconsolidated	Sand	mud (coarse sand)		82001014				38
SKN_39_2205.jpg	0		874	1643																			Unknown								80.4
SKN_39_2205.jpg	0		971	1159																			Macroalgae	Erect fine branching	Red		90300910				34.1
SKN_39_2205.jpg	0		783	582																			Unconsolidated	Sand	mud (coarse sand)		82001014				37.2
SKN_39_2205.jpg	0		786	1354																			Unknown								47.9
SKN_40_2205.jpg	0		813	482																			Macroalgae	Unknown			80300000				45.3
SKN_40_2205.jpg	0		595	1829																			Open Water								93.8
SKN_40_2205.jpg	0		873	444																			Unconsolidated	Sand	mud (coarse sand)		82001014				50.4
SKN_40_2205.jpg	0		636	226																			Open Water								71.8
SKN_40_2205.jpg	0		944	321																			Unconsolidated	Sand	mud (coarse sand)		82001014				64.6
SKN_40_2205.jpg	0		628	1108																			Open Water								22.4
SKN_40_2205.jpg	0		564	462																			Open Water								50.4
SKN_40_2205.jpg	0		558	754																			Open Water								25.5
SKN_40_2205.jpg	0		687	1165																			Unknown								25.5
SKN_40_2205.jpg	0		1021	1817																			Unconsolidated	Sand	mud (coarse sand)		82001014				95.6
SKN_40_2205.jpg	0		1003	1173																			Macroalgae	Unknown			80300000				36.8
SKN_40_2205.jpg	0		593	274																			Open Water								67.8
SKN_40_2205.jpg	0		1009	1256																			Unconsolidated	Sand	mud (coarse sand)		82001014				43.6
SKN_40_2205.jpg	0		808	934																			Unconsolidated	Sand	mud (coarse sand)		82001014				6.7
SKN_40_2205.jpg	0		580	744																			Open Water								24.6
SKN_40_2205.jpg	0		721	95																			Macroalgae	Unknown			80300000				84.3
SKN_40_2205.jpg	0		851	695																			Unconsolidated	Sand	mud (coarse sand)		82001014				25.5
SKN_40_2205.jpg	0		703	1170																			Unknown								25.7
SKN_40_2205.jpg	0		617	1576																			Open Water								68.1
SKN_40_2205.jpg	0		679	1899																			Open Water								100
SKN_41_2205.jpg	0		838	1477																			Unknown								40.6
SKN_41_2205.jpg	0		674	1736																			Open Water								67
SKN_41_2205.jpg	0		684	1863																			Open Water								79.1
SKN_41_2205.jpg	0		647	542																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				53.3
SKN_41_2205.jpg	0		910	122																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				92.9
SKN_41_2205.jpg	0		1067	838																			Macroalgae	Erect course branching	Brown		80300904				34.1
SKN_41_2205.jpg	0		680	761																			Macroalgae	Erect course branching	Brown		80300904				32
SKN_41_2205.jpg	0		667	52																			Unconsolidated	Sand	mud (coarse sand)		82001014				100
SKN_41_2205.jpg	0		957	1571																			Open Water								52
SKN_41_2205.jpg	0		856	311																			Macroalgae	Erect fine branching	Red		90300910				73.9
SKN_41_2205.jpg	0		565	1898																			Open Water								84.9
SKN_41_2205.jpg	0		927	1173																			Open Water								16.2
SKN_41_2205.jpg	0		725	825																			Macroalgae	Erect course branching	Brown		80300904				24.6
SKN_41_2205.jpg	0		1030	938																			Macroalgae	Erect course branching	Brown		80300904				25.5
SKN_41_2205.jpg	0		962	1813																			Unknown								75
SKN_41_2205.jpg	0		778	627																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				42.9
SKN_41_2205.jpg	0		580	1143																			Open Water								23.1
SKN_41_2205.jpg	0		844	1829																			Open Water								75
SKN_41_2205.jpg	0		889	1590																			Unknown								52.2
SKN_41_2205.jpg	0		760	173																			Unconsolidated	Sand	mud (coarse sand)		82001014				87.4
SKN_42_2205.jpg	0		1051	139																			Consolidated	Unknown			82001000				74
SKN_42_2205.jpg	0		976	155																			Sponges	Erect forms			10000912				70.4
SKN_42_2205.jpg	0		656	823																			Open Water								12.4
SKN_42_2205.jpg	0		724	321																			Macroalgae	Unknown			80300000				52.4
SKN_42_2205.jpg	0		930	593																			Sponges	Erect forms			10000912				30.1
SKN_42_2205.jpg	0		599	1091																			Open Water								26.7
SKN_42_2205.jpg	0		930	1324																			Macroalgae	Unknown			80300000				45
SKN_42_2205.jpg	0		1000	1077																			Unconsolidated	Sand	mud (coarse sand)		82001014				28.5
SKN_42_2205.jpg	0		897	254																			Macroalgae	Unknown			80300000				59.6
SKN_42_2205.jpg	0		716	1774																			Open Water								85.4
SKN_42_2205.jpg	0		542	1355																			Open Water								50.7
SKN_42_2205.jpg	0		827	1389																			Unknown								49
SKN_42_2205.jpg	0		659	420																			Sponges	Erect forms			10000912				44.2
SKN_42_2205.jpg	0		705	650																			Macroalgae	Unknown			80300000				22.1
SKN_42_2205.jpg	0		887	1516																			Unknown								61.7
SKN_42_2205.jpg	0		942	350																			Macroalgae	Unknown			80300000				51.8
SKN_42_2205.jpg	0		567	1064																			Open Water								26.9
SKN_42_2205.jpg	0		542	1905																			Open Water								100
SKN_42_2205.jpg	0		855	1011																			Invertebrate Complex								15
SKN_42_2205.jpg	0		545	241																			Open Water								63.5
SKN_43_2205.jpg	0		742	1224																			Invertebrate Complex								26.9
SKN_43_2205.jpg	0		796	718																			Invertebrate Complex								28.8
SKN_43_2205.jpg	0		986	306																			Sponges	Hollow forms			10000909				74.1
SKN_43_2205.jpg	0		607	71																			Consolidated	Unknown			82001000				100
SKN_43_2205.jpg	0		1048	204																			Sponges	Hollow forms			10000909				86.2
SKN_43_2205.jpg	0		704	1798																			Invertebrate Complex								87.2
SKN_43_2205.jpg	0		1025	1864																			Invertebrate Complex								95.4
SKN_43_2205.jpg	0		623	72																			Consolidated	Unknown			82001000				99.5
SKN_43_2205.jpg	0		758	1642																			Invertebrate Complex								70
SKN_43_2205.jpg	0		673	1463																			Invertebrate Complex								53.3
SKN_43_2205.jpg	0		544	1690																			Open Water								80.6
SKN_43_2205.jpg	0		1015	290																			Sponges	Hollow forms			10000909				76.6
SKN_43_2205.jpg	0		1033	915																			Invertebrate Complex								22.9
SKN_43_2205.jpg	0		834	1044																			Invertebrate Complex								6.1
SKN_43_2205.jpg	0		710	297																			Sponges	Hollow forms			10000909				74.3
SKN_43_2205.jpg	0		955	1646																			Invertebrate Complex								71.3
SKN_43_2205.jpg	0		876	1799																			Unknown								86.4
SKN_43_2205.jpg	0		705	1408																			Invertebrate Complex								46.7
SKN_43_2205.jpg	0		1040	247																			Sponges	Hollow forms			10000909				81.7
SKN_43_2205.jpg	0		922	1034																			Invertebrate Complex								11
SKN_49_2205.jpg	0		1036	959																			Bryozoa				20000000				34.3
SKN_49_2205.jpg	0		711	1145																			Macroalgae	Erect fine branching	Red		90300910				17.5
SKN_49_2205.jpg	0		804	1286																			Macroalgae	Erect fine branching	Red		90300910				20.3
SKN_49_2205.jpg	0		915	1093																			Macroalgae	Erect fine branching	Red		90300910				10.9
SKN_49_2205.jpg	0		775	1382																			Unknown								33.3
SKN_49_2205.jpg	0		833	725																			Macroalgae	Erect fine branching	Red		90300910				53.9
SKN_49_2205.jpg	0		764	1462																			Unknown								43.9
SKN_49_2205.jpg	0		611	1108																			Unknown								30.7
SKN_49_2205.jpg	0		838	1173																			Macroalgae	Erect fine branching	Red		90300910				4.9
SKN_49_2205.jpg	0		663	1167																			Invertebrate Complex								24
SKN_49_2205.jpg	0		976	384																			Macroalgae	Erect fine branching	Red		90300910				100
SKN_49_2205.jpg	0		917	1524																			Macroalgae	Erect fine branching	Red		90300910				51.5
SKN_49_2205.jpg	0		888	1725																			Unknown								77.2
SKN_49_2205.jpg	0		858	1022																			Invertebrate Complex								15.1
SKN_49_2205.jpg	0		1052	815																			Macroalgae	Erect fine branching	Red		90300910				50.1
SKN_49_2205.jpg	0		1049	1056																			Unconsolidated	Sand	mud (coarse sand)		82001014				28.8
SKN_49_2205.jpg	0		1008	818																			Macroalgae	Erect fine branching	Red		90300910				46.9
SKN_49_2205.jpg	0		653	1257																			Macroalgae	Erect fine branching	Red		90300910				29.6
SKN_49_2205.jpg	0		771	943																			Invertebrate Complex								27
SKN_49_2205.jpg	0		756	1688																			Macroalgae	Erect fine branching	Red		90300910				73.1
SKN_54_2205.jpg	0		870	1268																			Macroalgae	Erect fine branching	Red		90300910				39.6
SKN_54_2205.jpg	0		1050	806																			Macroalgae	Unknown			80300000				28.1
SKN_54_2205.jpg	0		1008	272																			Macroalgae	Erect fine branching	Red		90300910				71.7
SKN_54_2205.jpg	0		741	525																			Macroalgae	Erect fine branching	Red		90300910				41.9
SKN_54_2205.jpg	0		837	681																			Macroalgae	Erect fine branching	Red		90300910				24.5
SKN_54_2205.jpg	0		870	13																			Macroalgae	Erect fine branching	Red		90300910				96.7
SKN_54_2205.jpg	0		738	17																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				96.3
SKN_54_2205.jpg	0		741	999																			Macroalgae	Erect fine branching	Red		90300910				12.5
SKN_54_2205.jpg	0		733	576																			Macroalgae	Erect fine branching	Red		90300910				36.7
SKN_54_2205.jpg	0		605	496																			Macroalgae	Unknown			80300000				49.6
SKN_54_2205.jpg	0		774	1832																			Unconsolidated	Sand	mud (coarse sand)		82001014				100
SKN_54_2205.jpg	0		614	1380																			Macroalgae	Unknown			80300000				55.3
SKN_54_2205.jpg	0		540	446																			Open Water								57.7
SKN_54_2205.jpg	0		735	1413																			Macroalgae	Erect course branching	Brown		80300904				55.3
SKN_54_2205.jpg	0		899	1027																			Unconsolidated	Sand	mud (coarse sand)		82001014				16.1
SKN_54_2205.jpg	0		694	724																			Macroalgae	Unknown			80300000				23.4
SKN_54_2205.jpg	0		909	1621																			Unknown								77.9
SKN_54_2205.jpg	0		917	1715																			Unknown								88
SKN_54_2205.jpg	0		1068	1075																			Unconsolidated	Sand	mud (coarse sand)		82001014				33.2
SKN_54_2205.jpg	0		872	1245																			Macroalgae	Erect fine branching	Red		90300910				37.2
SKN_58_2205.jpg	0		786	1805																			Open Water								78.7
SKN_58_2205.jpg	0		566	716																			Open Water								39.9
SKN_58_2205.jpg	0		812	1571																			Unknown								54.7
SKN_58_2205.jpg	0		551	1359																			Open Water								39.6
SKN_58_2205.jpg	0		720	1330																			Unknown								30
SKN_58_2205.jpg	0		845	826																			Invertebrate Complex								24
SKN_58_2205.jpg	0		573	1741																			Open Water								74.8
SKN_58_2205.jpg	0		1065	439																			Unconsolidated	Sand	mud (coarse sand)		82001014				69.7
SKN_58_2205.jpg	0		630	87																			Open Water								100
SKN_58_2205.jpg	0		578	950																			Open Water								22
SKN_58_2205.jpg	0		709	356																			Open Water								71.4
SKN_58_2205.jpg	0		962	1908																			Unknown								91.5
SKN_58_2205.jpg	0		575	429																			Open Water								66.7
SKN_58_2205.jpg	0		1043	1609																			Sponges	Massive forms			10000903				64.9
SKN_58_2205.jpg	0		820	1629																			Unknown								60.7
SKN_58_2205.jpg	0		690	1256																			Unknown								23.3
SKN_58_2205.jpg	0		786	757																			Open Water								29.8
SKN_58_2205.jpg	0		949	729																			Macroalgae	Unknown			80300000				37.6
SKN_58_2205.jpg	0		1027	307																			Macroalgae	Unknown			80300000				80.8
SKN_58_2205.jpg	0		687	1082																			Open Water								9.3
SKN_91_2205.jpg	0		641	1650																			Open Water								65.1
SKN_91_2205.jpg	0		803	1565																			Unknown								55.6
SKN_91_2205.jpg	0		968	242																			Macroalgae	Unknown			80300000				78.5
SKN_91_2205.jpg	0		570	1753																			Open Water								76.6
SKN_91_2205.jpg	0		929	1761																			Unknown								76.8
SKN_91_2205.jpg	0		653	1607																			Open Water								60.6
SKN_91_2205.jpg	0		611	1005																			Open Water								14.9
SKN_91_2205.jpg	0		893	1241																			Macroalgae	Unknown			80300000				26.8
SKN_91_2205.jpg	0		901	1331																			Macroalgae	Unknown			80300000				35.2
SKN_91_2205.jpg	0		854	148																			Macroalgae	Unknown			80300000				85.6
SKN_91_2205.jpg	0		836	385																			Macroalgae	Unknown			80300000				62.1
SKN_91_2205.jpg	0		739	965																			Open Water								4.6
SKN_91_2205.jpg	0		576	1604																			Open Water								62.2
SKN_91_2205.jpg	0		929	870																			Macroalgae	Unknown			80300000				21.5
SKN_91_2205.jpg	0		630	255																			Open Water								75.6
SKN_91_2205.jpg	0		582	14																			Open Water								100
SKN_91_2205.jpg	0		594	617																			Open Water								42
SKN_91_2205.jpg	0		777	86																			Open Water								91.3
SKN_91_2205.jpg	0		865	1600																			Unknown								60
SKN_91_2205.jpg	0		867	1412																			Macroalgae	Unknown			80300000				41.7
SKN_92_2205.jpg	0		949	1712																			Macroalgae	Unknown			80300000				71.5
SKN_92_2205.jpg	0		1020	331																			Macroalgae	Unknown			80300000				70
SKN_92_2205.jpg	0		1057	732																			Macroalgae	Unknown			80300000				35.2
SKN_92_2205.jpg	0		663	988																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				17.3
SKN_92_2205.jpg	0		586	1283																			Macroalgae	Unknown			80300000				37.2
SKN_92_2205.jpg	0		1022	1260																			Macroalgae	Unknown			80300000				31.5
SKN_92_2205.jpg	0		735	1027																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				10.2
SKN_92_2205.jpg	0		918	1327																			Macroalgae	Unknown			80300000				33.1
SKN_92_2205.jpg	0		550	1581																			Open Water								64.1
SKN_92_2205.jpg	0		974	350																			Macroalgae	Unknown			80300000				67
SKN_92_2205.jpg	0		620	69																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				96.1
SKN_92_2205.jpg	0		572	1116																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				28.5
SKN_92_2205.jpg	0		1043	845																			Macroalgae	Unknown			80300000				26.3
SKN_92_2205.jpg	0		582	1466																			Macroalgae	Unknown			80300000				52.4
SKN_92_2205.jpg	0		916	1864																			Unknown								86
SKN_92_2205.jpg	0		1019	22																			Macroalgae	Unknown			80300000				100
SKN_92_2205.jpg	0		960	860																			Macroalgae	Unknown			80300000				19.2
SKN_92_2205.jpg	0		752	755																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				26.4
SKN_92_2205.jpg	0		1014	644																			Macroalgae	Unknown			80300000				40.4
SKN_92_2205.jpg	0		744	1889																			Macroalgae	Unknown			80300000				88.6
SKN_93_2205.jpg	0		966	1385																			Macroalgae	Unknown			80300000				61.8
SKN_93_2205.jpg	0		805	1427																			Unknown								64.8
SKN_93_2205.jpg	0		597	1196																			Macroalgae	Unknown			80300000				47
SKN_93_2205.jpg	0		993	989																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				24
SKN_93_2205.jpg	0		1025	545																			Macroalgae	Erect fine branching	Red		90300910				39.4
SKN_93_2205.jpg	0		833	123																			Macroalgae	Erect fine branching	Red		90300910				79.9
SKN_93_2205.jpg	0		545	1232																			Macroalgae	Unknown			80300000				53.6
SKN_93_2205.jpg	0		541	981																			Invertebrate Complex								35.8
SKN_93_2205.jpg	0		935	1199																			Macroalgae	Unknown			80300000				41.1
SKN_93_2205.jpg	0		646	260																			Macroalgae	Erect fine branching	Red		90300910				67.8
SKN_93_2205.jpg	0		963	739																			Macroalgae	Encrusting	Red		80300929				18.5
SKN_93_2205.jpg	0		962	1637																			Macroalgae	Unknown			80300000				89.1
SKN_93_2205.jpg	0		666	352																			Macroalgae	Erect fine branching	Red		90300910				57.5
SKN_93_2205.jpg	0		668	794																			Sponges	Erect forms			10000912				19.1
SKN_93_2205.jpg	0		617	104																			Macroalgae	Unknown			80300000				85.4
SKN_93_2205.jpg	0		994	1087																			Consolidated	Unknown			82001000				32.4
SKN_93_2205.jpg	0		1031	1723																			Macroalgae	Unknown			80300000				100
SKN_93_2205.jpg	0		1011	487																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				44.2
SKN_93_2205.jpg	0		979	391																			Consolidated	Unknown			82001000				52.7
SKN_93_2205.jpg	0		876	214																			Consolidated	Unknown			82001000				69.9
SKS_62_2205.jpg	0		945	1822																			Unknown								43.3
SKS_62_2205.jpg	0		897	518																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				61.5
SKS_62_2205.jpg	0		983	37																			Macroalgae	Unknown			80300000				100
SKS_62_2205.jpg	0		589	1559																			Open Water								27.1
SKS_62_2205.jpg	0		907	1082																			Macroalgae	Erect fine branching	Red		90300910				18.5
SKS_62_2205.jpg	0		546	1589																			Open Water								31
SKS_62_2205.jpg	0		668	1336																			Macroalgae	Unknown			80300000				11.2
SKS_62_2205.jpg	0		583	821																			Open Water								41
SKS_62_2205.jpg	0		925	1873																			Unknown								46.9
SKS_62_2205.jpg	0		731	1284																			Unknown								5.7
SKS_62_2205.jpg	0		884	1877																			Macroalgae	Unknown			80300000				46.7
SKS_62_2205.jpg	0		686	1518																			Macroalgae	Unknown			80300000				20.1
SKS_62_2205.jpg	0		923	1015																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				23.8
SKS_62_2205.jpg	0		1055	1202																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				21.1
SKS_62_2205.jpg	0		646	1511																			Open Water								21.3
SKS_62_2205.jpg	0		964	1236																			Macroalgae	Erect fine branching	Red		90300910				13.4
SKS_62_2205.jpg	0		943	1636																			Macroalgae	Erect fine branching	Red		90300910				29.3
SKS_62_2205.jpg	0		704	970																			Macroalgae	Unknown			80300000				26.6
SKS_62_2205.jpg	0		719	1906																			Macroalgae	Unknown			80300000				48.9
SKS_62_2205.jpg	0		767	1039																			Macroalgae	Unknown			80300000				20.1
SKS_63_2205.jpg	0		609	432																			Open Water								48
SKS_63_2205.jpg	0		610	129																			Open Water								79.6
SKS_63_2205.jpg	0		577	617																			Open Water								32.8
SKS_63_2205.jpg	0		790	1746																			Macroalgae	Unknown			80300000				100
SKS_63_2205.jpg	0		590	260																			Open Water								66.4
SKS_63_2205.jpg	0		1045	675																			Macroalgae	Unknown			80300000				33.6
SKS_63_2205.jpg	0		647	445																			Open Water								45.2
SKS_63_2205.jpg	0		870	423																			Macroalgae	Unknown			80300000				46.1
SKS_63_2205.jpg	0		572	1621																			Open Water								89.3
SKS_63_2205.jpg	0		855	1312																			Macroalgae	Unknown			80300000				52.9
SKS_63_2205.jpg	0		1069	616																			Macroalgae	Unknown			80300000				39.4
SKS_63_2205.jpg	0		663	567																			Open Water								32.1
SKS_63_2205.jpg	0		546	21																			Open Water								92.8
SKS_63_2205.jpg	0		1033	384																			Macroalgae	Unknown			80300000				56.5
SKS_63_2205.jpg	0		539	1490																			Open Water								76.7
SKS_63_2205.jpg	0		844	1635																			Unknown								88
SKS_63_2205.jpg	0		847	1118																			Macroalgae	Unknown			80300000				31.9
SKS_63_2205.jpg	0		1054	856																			Macroalgae	Unknown			80300000				29.8
SKS_63_2205.jpg	0		834	1006																			Macroalgae	Unknown			80300000				19.7
SKS_63_2205.jpg	0		1067	1327																			Macroalgae	Unknown			80300000				62.4
SKS_64_2205.jpg	0		642	587																			Open Water								43.8
SKS_64_2205.jpg	0		681	338																			Open Water								67.1
SKS_64_2205.jpg	0		586	923																			Open Water								27.2
SKS_64_2205.jpg	0		646	1645																			Open Water								77.1
SKS_64_2205.jpg	0		1019	805																			Macroalgae	Erect fine branching	Red		90300910				24.4
SKS_64_2205.jpg	0		1074	1857																			Macroalgae	Unknown			80300000				100
SKS_64_2205.jpg	0		954	709																			Macroalgae	Erect fine branching	Red		90300910				28.2
SKS_64_2205.jpg	0		906	1642																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				74.3
SKS_64_2205.jpg	0		930	1043																			Macroalgae	Unknown			80300000				14
SKS_64_2205.jpg	0		878	57																			Open Water								94.9
SKS_64_2205.jpg	0		927	1221																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				30.6
SKS_64_2205.jpg	0		896	1884																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				99.9
SKS_64_2205.jpg	0		952	1262																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				35.5
SKS_64_2205.jpg	0		670	90																			Open Water								93.1
SKS_64_2205.jpg	0		988	982																			Macroalgae	Unknown			80300000				16.2
SKS_64_2205.jpg	0		944	1496																			Macroalgae	Unknown			80300000				59.5
SKS_64_2205.jpg	0		971	418																			Macroalgae	Large canopy-forming	Ecklonia radiata		54080001				58.1
